loc,hyp,auc_1,pre_1,rec_1,f_1,thr_1,auc_2,pre_2,rec_2,f_2,thr_2,auc_3,pre_3,rec_3,f_3,thr_3,auc_4,pre_4,rec_4,f_4,thr_4
2422-E,"(5, 3)",0.5894368649649238,0.05016181229773463,0.30845771144278605,0.08629088378566457,0.39371251691996306,0.5488408754806271,0.05970149253731343,0.54421768707483,0.10759919300605246,0.28448178336092533,0.5899455824270123,0.045307443365695796,0.3146067415730337,0.07920792079207921,0.39371251691996306,0.5516054066767688,0.06341941811049362,0.61198738170347,0.11492890995260661,0.26170193374642425
2422-E,"(6, 1)",0.6219473026780363,0.05895008605851979,0.5905172413793104,0.10719874804381846,0.4000913700190958,0.5677994553949934,0.0690389294403893,0.6676470588235294,0.12513781697905182,0.31486714649115793,0.6251128971359472,0.05249569707401033,0.5922330097087378,0.09644268774703556,0.4000913700190958,0.5699926652555465,0.0774526678141136,0.4918032786885246,0.13382899628252787,0.4000913700190958
2422-E,"(6, 2)",0.6219473026780363,0.05895008605851979,0.5905172413793104,0.10719874804381846,0.4000913700190958,0.5677994553949934,0.0690389294403893,0.6676470588235294,0.12513781697905182,0.31486714649115793,0.6251128971359472,0.05249569707401033,0.5922330097087378,0.09644268774703556,0.4000913700190958,0.5699926652555465,0.0774526678141136,0.4918032786885246,0.13382899628252787,0.4000913700190958
2422-E,"(6, 3)",0.6219473026780363,0.05895008605851979,0.5905172413793104,0.10719874804381846,0.4000913700190958,0.5677994553949934,0.0690389294403893,0.6676470588235294,0.12513781697905182,0.31486714649115793,0.6251128971359472,0.05249569707401033,0.5922330097087378,0.09644268774703556,0.4000913700190958,0.5699926652555465,0.0774526678141136,0.4918032786885246,0.13382899628252787,0.4000913700190958
2422-E,"(7, 1)",0.6376404143230011,0.06820566631689402,0.49429657794676807,0.119870908252651,0.45464110570041294,0.5866311441469831,0.08470588235294117,0.46632124352331605,0.14336917562724014,0.4315809058864491,0.6431281786395423,0.06033578174186779,0.49145299145299143,0.1074766355140187,0.45464110570041294,0.5872769200134463,0.09176470588235294,0.46987951807228917,0.15354330708661418,0.4315809058864491
2422-E,"(7, 2)",0.6376404143230011,0.06820566631689402,0.49429657794676807,0.119870908252651,0.45464110570041294,0.5866311441469831,0.08470588235294117,0.46632124352331605,0.14336917562724014,0.4315809058864491,0.6431281786395423,0.06033578174186779,0.49145299145299143,0.1074766355140187,0.45464110570041294,0.5872769200134463,0.09176470588235294,0.46987951807228917,0.15354330708661418,0.4315809058864491
2422-E,"(7, 3)",0.6376404143230011,0.06820566631689402,0.49429657794676807,0.119870908252651,0.45464110570041294,0.5866311441469831,0.08470588235294117,0.46632124352331605,0.14336917562724014,0.4315809058864491,0.6431281786395423,0.06033578174186779,0.49145299145299143,0.1074766355140187,0.45464110570041294,0.5872769200134463,0.09176470588235294,0.46987951807228917,0.15354330708661418,0.4315809058864491
2422-E,"(8, 1)",0.6324185028009636,0.0750925436277102,0.4863013698630137,0.13009619789280807,0.44984998621310596,0.5830152900645599,0.08621173827576524,0.7122969837587007,0.15380761523046094,0.2668484666170958,0.6425511955610554,0.06821787414066631,0.49615384615384617,0.1199442119944212,0.44984998621310596,0.5808299265782653,0.09002707581227437,0.8617710583153347,0.163023493360572,0.19579692174627214
2422-E,"(8, 2)",0.6324185028009636,0.0750925436277102,0.4863013698630137,0.13009619789280807,0.44984998621310596,0.5830152900645599,0.08621173827576524,0.7122969837587007,0.15380761523046094,0.2668484666170958,0.6425511955610554,0.06821787414066631,0.49615384615384617,0.1199442119944212,0.44984998621310596,0.5808299265782653,0.09002707581227437,0.8617710583153347,0.163023493360572,0.19579692174627214
2422-E,"(8, 3)",0.6324185028009636,0.0750925436277102,0.4863013698630137,0.13009619789280807,0.44984998621310596,0.5830152900645599,0.08621173827576524,0.7122969837587007,0.15380761523046094,0.2668484666170958,0.6425511955610554,0.06821787414066631,0.49615384615384617,0.1199442119944212,0.44984998621310596,0.5808299265782653,0.09002707581227437,0.8617710583153347,0.163023493360572,0.19579692174627214
2422-E,"(9, 1)",0.6363602442315308,0.08282639213851194,0.5514018691588785,0.14401952807160293,0.4654854295197705,0.5845001102525842,0.09672219236969372,0.7563025210084033,0.17151024297284423,0.27372720117562843,0.6468929489002482,0.07580720636406177,0.5664335664335665,0.13371853074700785,0.4654854295197705,0.5822533667879627,0.1029016657710908,0.7495107632093934,0.18095913064020785,0.27372720117562843
2422-E,"(9, 2)",0.6363602442315308,0.08282639213851194,0.5514018691588785,0.14401952807160293,0.4654854295197705,0.5845001102525842,0.09672219236969372,0.7563025210084033,0.17151024297284423,0.27372720117562843,0.6468929489002482,0.07580720636406177,0.5664335664335665,0.13371853074700785,0.4654854295197705,0.5822533667879627,0.1029016657710908,0.7495107632093934,0.18095913064020785,0.27372720117562843
2422-E,"(9, 3)",0.6363602442315308,0.08282639213851194,0.5514018691588785,0.14401952807160293,0.4654854295197705,0.5845001102525842,0.09672219236969372,0.7563025210084033,0.17151024297284423,0.27372720117562843,0.6468929489002482,0.07580720636406177,0.5664335664335665,0.13371853074700785,0.4654854295197705,0.5822533667879627,0.1029016657710908,0.7495107632093934,0.18095913064020785,0.27372720117562843
2422-E,"(10, 1)",0.6346443010320668,0.08531521328803322,0.6457142857142857,0.15071690563521173,0.3931663681867896,0.5843818415946694,0.1087707182320442,0.6046065259117083,0.1843722563652327,0.3621735002125664,0.6486556594270056,0.07889769724424311,0.6698717948717948,0.14116852414724756,0.3931663681867896,0.5799991512476659,0.10913930789707187,0.8801431127012522,0.19419775014801657,0.1933196175131358
2422-E,"(10, 2)",0.6346443010320668,0.08531521328803322,0.6457142857142857,0.15071690563521173,0.3931663681867896,0.5843818415946694,0.1087707182320442,0.6046065259117083,0.1843722563652327,0.3621735002125664,0.6486556594270056,0.07889769724424311,0.6698717948717948,0.14116852414724756,0.3931663681867896,0.5799991512476659,0.10913930789707187,0.8801431127012522,0.19419775014801657,0.1933196175131358
2422-E,"(10, 3)",0.6346443010320668,0.08531521328803322,0.6457142857142857,0.15071690563521173,0.3931663681867896,0.5843818415946694,0.1087707182320442,0.6046065259117083,0.1843722563652327,0.3621735002125664,0.6486556594270056,0.07889769724424311,0.6698717948717948,0.14116852414724756,0.3931663681867896,0.5799991512476659,0.10913930789707187,0.8801431127012522,0.19419775014801657,0.1933196175131358
