loc,hyp,auc_1,pre_1,rec_1,f_1,thr_1,auc_2,pre_2,rec_2,f_2,thr_2,auc_3,pre_3,rec_3,f_3,thr_3,auc_4,pre_4,rec_4,f_4,thr_4
4216-E,"(0.05, 20, 7, 0.1, [10, 10, 10], 1)",0.7576362225514204,0.21052631578947367,0.21505376344086022,0.21276595744680848,0.5179753528429883,0.7325722273998136,0.2786885245901639,0.11333333333333333,0.1611374407582938,0.6141584872090772,0.7509125010511281,0.26229508196721313,0.12598425196850394,0.17021276595744683,0.6141584872090772,0.7441440252143133,0.21578947368421053,0.19617224880382775,0.20551378446115287,0.5179753528429883
4216-E,"(0.05, 20, 7, 0.1, [10, 10, 10, 10], 1)",0.7640858199554574,0.21674876847290642,0.23655913978494625,0.22622107969151672,0.5210168449597891,0.7410334472403438,0.1477832512315271,0.2,0.169971671388102,0.5210168449597891,0.7599784046495812,0.14285714285714285,0.2283464566929134,0.17575757575757578,0.5210168449597891,0.7504536041181779,0.22167487684729065,0.215311004784689,0.2184466019417476,0.5210168449597891
4216-E,"(0.05, 20, 10, 0.1, [10, 10], 1)",0.731922158536196,0.16972477064220184,0.1989247311827957,0.18316831683168314,0.4842003773112745,0.7075762755762756,0.22093023255813954,0.12666666666666668,0.16101694915254242,0.5391953988521957,0.7258274544421495,0.20930232558139536,0.14173228346456693,0.16901408450704225,0.5391953988521957,0.718510803071326,0.1743119266055046,0.18181818181818182,0.17798594847775176,0.4842003773112745
4216-E,"(0.05, 20, 10, 0.1, [10, 10, 10], 1)",0.7363507738944426,0.20394736842105263,0.16666666666666666,0.18343195266272186,0.5156570921109928,0.7127790727790728,0.23170731707317074,0.12666666666666668,0.16379310344827588,0.5621615276545953,0.7306825691384428,0.21951219512195122,0.14173228346456693,0.17224880382775118,0.5621615276545953,0.7232467146536353,0.13681592039800994,0.2631578947368421,0.18003273322422259,0.4626216225568793
4216-E,"(0.05, 20, 10, 0.1, [10, 10, 10, 10], 1)",0.7394401342951772,0.2,0.17204301075268819,0.18497109826589597,0.5022316341155009,0.7137839937839938,0.22093023255813954,0.12666666666666668,0.16101694915254242,0.5437821969178576,0.7326626560964489,0.20930232558139536,0.14173228346456693,0.16901408450704225,0.5437821969178576,0.7255152395646353,0.20625,0.15789473684210525,0.17886178861788618,0.5022316341155009
4216-N,"(0.05, 20, 3, 0.1, [10, 10], 1)",0.6020269639972702,0.026308934618390206,0.8015873015873016,0.05094577553593947,0.3212485504291847,0.6017684925416006,0.03250620347394541,0.8291139240506329,0.06255969436485195,0.31198564845911164,0.6075434226522329,0.021339950372208438,0.8514851485148515,0.04163640764947955,0.31198564845911164,0.5989672992299934,0.03750976816879396,0.7868852459016393,0.07160616608652412,0.3212485504291847
4216-N,"(0.05, 20, 3, 0.1, [10, 10, 10], 1)",0.6004521821100849,0.02661290322580645,0.7857142857142857,0.05148205928237129,0.3285387789221933,0.6006205167956622,0.032795698924731186,0.7721518987341772,0.0629190304280557,0.3285387789221933,0.606359757836822,0.02157908098502158,0.8415841584158416,0.04207920792079208,0.31645261451698253,0.5975400030865066,0.03790322580645161,0.7704918032786885,0.0722521137586472,0.3285387789221933
4216-N,"(0.05, 20, 3, 0.1, [10, 10, 10, 10], 1)",0.6022540369895767,0.02638385928608381,0.8095238095238095,0.05110220440881764,0.3195418937415371,0.6016750412169527,0.032591826176927054,0.7974683544303798,0.06262425447316103,0.3195418937415371,0.6077691731582648,0.021843003412969283,0.6336633663366337,0.04223028703398218,0.37122161493813566,0.5989178469143888,0.037506466632177965,0.7923497267759563,0.07162262286984442,0.3195418937415371
4216-N,"(0.05, 20, 5, 0.1, [10, 10], 1)",0.5874317342448531,0.02556818181818182,0.7857142857142857,0.0495247623811906,0.33017413290718617,0.5779134391334467,0.03099361896080219,0.8607594936708861,0.05983282006159261,0.3023241229186246,0.5949214893750123,0.020764119601328904,0.7425742574257426,0.04039859951521681,0.34229907559658046,0.5752076153046404,0.03555150410209663,0.8524590163934426,0.06825639903740975,0.3023241229186246
4216-N,"(0.05, 20, 5, 0.1, [10, 10, 10], 1)",0.5877141285557127,0.02564760194921775,0.7936507936507936,0.049689440993788817,0.3294860547493282,0.5790076516153411,0.031524122807017545,0.7278481012658228,0.0604308985811876,0.3408235798668353,0.5948940247700221,0.020919484310386767,0.8514851485148515,0.04083570750237417,0.31774504677531956,0.5763675488131578,0.036163118748397026,0.7704918032786885,0.06908378245957864,0.3294860547493282
4216-N,"(0.05, 20, 5, 0.1, [10, 10, 10, 10], 1)",0.583548198569857,0.025393600812595226,0.7936507936507936,0.04921259842519685,0.33014963512594747,0.573122323509037,0.031234128999492128,0.7784810126582279,0.06005859375,0.33014963512594747,0.5904630684982507,0.020822752666328086,0.8118811881188119,0.04060410992820005,0.33014963512594747,0.5708493357248433,0.03580497714575927,0.7704918032786885,0.06842999272021354,0.33014963512594747
4216-N,"(0.05, 20, 7, 0.1, [10, 10], 1)",0.5714629605066003,0.025251396648044693,0.8968253968253969,0.04911975657465769,0.3035954965860199,0.5580103155698172,0.03131416837782341,0.7721518987341772,0.06018746916625555,0.32943832006009655,0.5751503006012024,0.020558659217877095,0.9108910891089109,0.04020979020979021,0.3035954965860199,0.5579153922609983,0.03593429158110883,0.7650273224043715,0.06864427555773474,0.32943832006009655
4216-N,"(0.05, 20, 7, 0.1, [10, 10, 10], 1)",0.5735287615510457,0.02527646129541864,0.8888888888888888,0.04915514592933948,0.2995216296178149,0.5603962832450735,0.03102998696219035,0.7531645569620253,0.05960430753819183,0.32972492064212133,0.5771588874626634,0.020860495436766623,0.7920792079207921,0.04065040650406504,0.32972492064212133,0.5602957047729958,0.035452322738386305,0.7923497267759563,0.06786800842499414,0.3172641498469057
4216-N,"(0.05, 20, 7, 0.1, [10, 10, 10, 10], 1)",0.5762479550780386,0.025866666666666666,0.7698412698412699,0.0500515995872033,0.3327190222032179,0.5614731184912495,0.03180803571428571,0.7215189873417721,0.060929983965793695,0.34086813690119255,0.5786073288999934,0.021205357142857144,0.7524752475247525,0.0412483039348711,0.34086813690119255,0.5623083059256131,0.03631062814736284,0.7486338797814208,0.0692618806875632,0.3312497808577757
