hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(10, 3)",0.754142593708913,0.2704797003948628,0.3792006693060978,0.31574321222189494,0.10360780515087716,0.758075939781287,0.277843353529931,0.3479272312652707,0.30896073119436884,0.11102499113728223,0.7669010580283732,0.2834524419680308,0.3260426173593655,0.3032594757310983,0.11851602058638182,0.7475732418562517,0.2681072168488583,0.40019277848144,0.3210970306490625,0.09657209638460217
"(10, 4)",0.771510368314617,0.3187753002230486,0.40402562366783695,0.35637306269398705,0.09805508488489971,0.7748539795012923,0.3262627553182888,0.36980960899970994,0.3466740188533141,0.10987095424399826,0.7848012728643454,0.3382186546451504,0.33940366801018246,0.3388101251629561,0.11798275086328669,0.7642208773067742,0.32099885562153785,0.4250311798330082,0.365761472986111,0.09259716240403824
"(10, 5)",0.7797192925456613,0.343475610519619,0.4220243900352166,0.3787200128450742,0.09376676135607967,0.7826468439679842,0.3498251754338414,0.38289756188626234,0.36561498623601335,0.10126610666215531,0.7938627070133785,0.354537791551722,0.36260447602318496,0.35852576524532154,0.11111505885493608,0.7716183205681192,0.34305307550538966,0.4450938767189064,0.3874679026953436,0.08659765163127989
"(10, 7)",0.7882297517731911,0.37610151762638244,0.4693292264195089,0.41757514868234274,0.09008810359900524,0.7916667623342918,0.37652678303581055,0.432400308314356,0.40253392132424,0.09462367465844945,0.8046887695730895,0.38402695056036357,0.4062647488056717,0.3948329780742207,0.10420673506466184,0.7790138465500591,0.37185607293813905,0.4976901145778685,0.425668226033483,0.08352822895697576
"(10, 10)",0.7883918364712669,0.40421882055326464,0.5153377662289181,0.45306450314394825,0.09223103414908214,0.7918644143849646,0.4107348197231383,0.46807065388728913,0.43753235821858905,0.08954426685492692,0.8061220545847533,0.4120762998611736,0.44198256693501664,0.4265058249882632,0.09603057902175209,0.7785198074969736,0.4067179502739982,0.546229686139189,0.46626154436257744,0.0871515189804136
"(15, 3)",0.7581043134291375,0.2842157316238233,0.36928798600297474,0.3212145617254549,0.1032505065281519,0.7620975387538461,0.28528081257618937,0.3453588833525569,0.31245817067739656,0.11252416510869624,0.7704444631109215,0.2920540020302609,0.31508407021530593,0.3031322458234647,0.11869356972305571,0.7519722308387046,0.27794583783212107,0.39459001058049936,0.32615258011850634,0.09738811429205996
"(15, 4)",0.7738832448156439,0.3240098490621664,0.4058852688683312,0.36035540304876407,0.09787410074920841,0.7772198366544523,0.32666667500766094,0.37517762566577273,0.34924563010887166,0.10896578882547422,0.787085567436928,0.332092646836752,0.3479672864363473,0.3398446857737262,0.11770799048621408,0.7666958983003067,0.3234928273312301,0.43257090335528886,0.3701634633910148,0.0921957454835329
"(15, 5)",0.7809192095930003,0.3414295383935016,0.4283124490580662,0.379967636309529,0.09301991815560699,0.7838553833386422,0.3506693444375172,0.388530465535574,0.3686302994269514,0.1010528809328283,0.795039900378344,0.3577650249041443,0.3636866555130078,0.36070153802034943,0.11116034132864168,0.7728760368933997,0.3420299471852805,0.4500594286517007,0.38867786213978867,0.08611037449202222
"(15, 7)",0.7888838649884298,0.3790014377109156,0.46754940592223654,0.4186444284549116,0.09052098583143739,0.7924101482489664,0.3830712888212458,0.43476497885212917,0.4072844097682922,0.09492964423931505,0.8055238710667132,0.39215471647301486,0.40668917708616775,0.3992897241094185,0.10487652846479284,0.7796274501175495,0.3764984372910759,0.49495231612456175,0.42767482344608676,0.08353723300995244
"(15, 10)",0.7894669911059041,0.40526536639499033,0.5197050272684571,0.4554058156587955,0.0931719267817334,0.7928901962690522,0.4084832523097646,0.4750571273829525,0.43926205272884405,0.0901214498264774,0.8071980770748913,0.4177482472641484,0.4477905491612985,0.4322480236036321,0.0968013413404848,0.779562389353911,0.4062395810395036,0.550337746046049,0.46743523822612304,0.08805861382555544
"(20, 3)",0.7604116227043553,0.28778265829515304,0.36344667705892836,0.3212191011502562,0.10407239318789022,0.7646348714071372,0.29639172838924166,0.3394610578734536,0.3164677479997265,0.11490839987410532,0.772607118750527,0.30301912245575724,0.31345749007417467,0.30814993347326336,0.12111260017091131,0.7546059255619618,0.28473855712700347,0.3908302125182329,0.32945404167371717,0.09875344223532505
"(20, 4)",0.7746317511640763,0.3232428502941107,0.40437015633148565,0.35928374208880276,0.09767981009990015,0.7778681427138928,0.3245456016447695,0.37690928768131127,0.34877296714990486,0.10855743168381951,0.7877198944099443,0.332591386028096,0.34674256253475677,0.33951958300431867,0.11722831041423915,0.7674541673994014,0.32086315132957594,0.43256209110428473,0.3684326669201447,0.09195397118065644
"(20, 5)",0.7815646125396576,0.34047229801902584,0.4347397136290058,0.3818744475455953,0.0937137373725621,0.7845928087282058,0.3534369946693212,0.3914185323855374,0.3714593896919069,0.10131797863712791,0.7958098817260286,0.3565716147397893,0.3671632582356744,0.36178993371970664,0.11213730358895314,0.7735146133176628,0.3395681914790098,0.4575216095394338,0.3898175219789982,0.08648746296097068
"(20, 7)",0.7891190843644676,0.3805617252494256,0.46894717765448046,0.420156507763463,0.0908981777160679,0.792598436180627,0.3815849764854136,0.43512924111992074,0.406601912056089,0.09510160639985218,0.8057589238808018,0.38781576639814513,0.4112296997665363,0.39917969110350887,0.10495691679791445,0.7798396621878564,0.37732267997736146,0.49462136137111307,0.42808219059097047,0.08404322271028601
"(20, 10)",0.7892914679719931,0.4061859945695042,0.5190315824092564,0.4557270954629239,0.09314665487356415,0.7925760789994856,0.4128638640438118,0.47033245739843027,0.43972845228712004,0.0909201100030253,0.8069331410912487,0.42257030010676794,0.4448790302483282,0.43343780148239414,0.09778210360189692,0.7793490765063967,0.4100565149415807,0.5464875958847912,0.4685425303256014,0.08794497027537788
