loc,hyp,auc_1,pre_1,rec_1,f_1,thr_1,auc_2,pre_2,rec_2,f_2,thr_2,auc_3,pre_3,rec_3,f_3,thr_3,auc_4,pre_4,rec_4,f_4,thr_4
0185-E,"([3, [2, 1], [2]],)",0.4059133328758664,0.03684210526315789,0.23728813559322035,0.06378132118451024,2.8489394275918505,0.3722474973767454,0.038157894736842106,0.16292134831460675,0.061833688699360345,2.8489394275918505,0.40898826543377925,0.035526315789473684,0.2523364485981308,0.06228373702422146,2.8489394275918505,0.37224936832244326,0.03279870246891332,0.9629629629629629,0.06343673753921227,0.40813325687084884
0185-E,"([3, [2], [2]],)",0.4066224067339143,0.036734693877551024,0.2288135593220339,0.06330597889800704,2.8855592992301826,0.3720196380291506,0.0380952380952381,0.15730337078651685,0.06133625410733845,2.8855592992301826,0.4098490415800514,0.03537414965986395,0.24299065420560748,0.06175771971496438,2.8855592992301826,0.37198829601083316,0.03297101449275362,0.9629629629629629,0.06375897705377474,0.4204589500128414
0185-E,"([4, [3, 2], [3]],)",0.41204988406342036,0.04267425320056899,0.2222222222222222,0.07159904534606204,3.487293234737728,0.3771155741030546,0.037037037037037035,0.971830985915493,0.07135470527404343,0.4856446729296384,0.4191481941749723,0.041251778093883355,0.23770491803278687,0.0703030303030303,3.487293234737728,0.37499296628225814,0.039363034532116654,0.9734513274336283,0.07566638005159071,0.4856446729296384
0185-E,"([4, [3, 3], [3]],)",0.4118769192204048,0.0425531914893617,0.2222222222222222,0.07142857142857142,3.49250709028244,0.3773715682296799,0.03693790149892934,0.971830985915493,0.07117070654976793,0.478268540282564,0.4189129345729208,0.04113475177304964,0.23770491803278687,0.07013301088270858,3.49250709028244,0.37525910695357145,0.039257673090649536,0.9734513274336283,0.07547169811320754,0.478268540282564
0185-E,"([5, [4, 3, 3], [3, 4]],)",0.4151570371958409,0.044715447154471545,0.21710526315789475,0.0741573033707865,3.7612180807411324,0.3807993276787106,0.04278169014084507,0.9798387096774194,0.08198380566801619,0.5251255326694761,0.4254324017403575,0.04336043360433604,0.23357664233576642,0.07314285714285713,3.7612180807411324,0.37701977699333666,0.04542253521126761,0.9809885931558935,0.08682483594144372,0.5251255326694761
0185-E,"([5, [4, 3, 2], [3, 4]],)",0.41529437774681105,0.044715447154471545,0.21710526315789475,0.0741573033707865,3.748877604473232,0.3803805182662125,0.04292444599546327,0.9919354838709677,0.08228800802809837,0.4941947051267705,0.42567089151927867,0.04336043360433604,0.23357664233576642,0.07314285714285713,3.748877604473232,0.3765777889151757,0.04554179026347932,0.9923954372623575,0.0870870870870871,0.4941947051267705
0185-E,"([7, [5, 4, 3], [4, 5]],)",0.4178326429284917,0.05006257822277847,0.21505376344086022,0.08121827411167513,4.308260308844368,0.38465967793037903,0.05394759376605583,0.9936908517350158,0.1023391812865497,0.5726237902614119,0.4321263855268187,0.04881101376720901,0.23353293413173654,0.08074534161490683,4.308260308844368,0.3796625772486786,0.05703031340983045,0.9940298507462687,0.10787172011661807,0.5726237902614119
0185-E,"([7, [5, 4, 2], [4, 5]],)",0.4176086285915741,0.0517503805175038,0.1827956989247312,0.08066429418742585,4.907225719116278,0.3837223974763406,0.05411441333104278,0.9936908517350158,0.10263929618768329,0.5914090339899353,0.4319490380940247,0.0502283105022831,0.19760479041916168,0.08009708737864078,4.907225719116278,0.3787519385724261,0.057206665521388075,0.9940298507462687,0.10818713450292397,0.5914090339899353
0185-E,"([7, [4, 3], [4]],)",0.3989741245079029,0.030886748588508803,1.0,0.05992268041237114,0.34500773646449046,0.3482294436102654,0.05264031883095317,1.0,0.10001577535888942,0.34500773646449046,0.40024767486303986,0.027731650614413815,1.0,0.053966715139764095,0.34500773646449046,0.350129586865044,0.05562935901693789,1.0,0.1053956268680195,0.34500773646449046
0185-E,"([10, [7, 4], [4, 7]],)",0.40331279401046843,0.03876097399370548,1.0,0.07462924573433263,0.42630857862812355,0.35579319124541975,0.0684114626470101,1.0,0.12806201550387597,0.42630857862812355,0.414190747412739,0.03461984429352327,1.0,0.06692283061159142,0.42630857862812355,0.3528814896935305,0.07238694715918502,1.0,0.13500154464009886,0.42630857862812355
