loc,hyp,auc_1,pre_1,rec_1,f_1,thr_1,auc_2,pre_2,rec_2,f_2,thr_2,auc_3,pre_3,rec_3,f_3,thr_3,auc_4,pre_4,rec_4,f_4,thr_4
0185-E,"('linear', 0.4, 0.001, True, 3)",0.6032145634621102,0.03822441430332922,0.2627118644067797,0.06673842841765339,1.8630398807846847e-05,0.5933352098220782,0.051787916152897656,0.23595505617977527,0.08493427704752275,1.8630398807846847e-05,0.6136971987794918,0.036991368680641186,0.2803738317757009,0.06535947712418301,1.8630398807846847e-05,0.5880206653640152,0.04659498207885305,0.7566137566137566,0.08778391651319829,-3.226928032056647e-05
0185-E,"('linear', 0.4, 0.001, True, 4)",0.6079300620417373,0.039272030651340994,0.3037037037037037,0.06955046649703138,5.257574282452592e-05,0.5812089040875339,0.05255631033249911,0.6901408450704225,0.09767441860465116,1.3831667148802575e-05,0.6035806511432232,0.03253485877726135,0.7459016393442623,0.062350119904076746,1.3831667148802575e-05,0.5852737522945128,0.05613156953879156,0.6946902654867256,0.10387032748924908,1.3831667148802575e-05
0185-E,"('linear', 0.4, 0.001, True, 5)",0.506563315110587,0.14814814814814814,0.05263157894736842,0.07766990291262135,0.00012653700664468296,0.49854460250673427,0.07293354943273905,0.1814516129032258,0.10404624277456646,6.520842537822889e-05,0.5103248774496175,0.14814814814814814,0.058394160583941604,0.0837696335078534,0.00012653700664468296,0.4969945468405416,0.07779578606158834,0.18250950570342206,0.1090909090909091,6.520842537822889e-05
0185-E,"('linear', 0.4, 0.001, True, 7)",0.5336820245020272,0.09126984126984126,0.12365591397849462,0.10502283105022829,8.719346854926422e-05,0.513984543964294,0.10136157337367625,0.2113564668769716,0.13701431492842536,5.36835539036132e-05,0.5395500063702382,0.09126984126984126,0.1377245508982036,0.10978520286396182,8.719346854926422e-05,0.5133130562362535,0.10287443267776097,0.20298507462686566,0.13654618473895583,5.36835539036132e-05
0185-E,"('linear', 0.4, 0.001, True, 10)",0.6301751363766867,0.06048109965635739,0.37606837606837606,0.10420367081113084,6.528442489497702e-05,0.6569244832664669,0.10472154963680387,0.837772397094431,0.18617164379876242,-3.136396720837186e-05,0.6388872930806668,0.05606166783461808,0.3827751196172249,0.097799511002445,6.665851564075462e-05,0.6515963161244309,0.1089588377723971,0.8237986270022883,0.19246190858059342,-3.136396720837186e-05
0185-E,"('linear', 0.5, 0.001, True, 3)",0.42586032388663964,0.06276150627615062,0.1271186440677966,0.08403361344537816,1.7861084306707256e-05,0.3940731677427755,0.08267716535433071,0.11797752808988764,0.09722222222222222,1.5859329328042862e-05,0.41386966873494224,0.058577405857740586,0.1308411214953271,0.08092485549132947,1.7861084306707256e-05,0.4026457736548226,0.08661417322834646,0.1164021164021164,0.09932279909706544,1.5859329328042862e-05
0185-E,"('linear', 0.5, 0.001, True, 4)",0.6335163251237701,0.03450292397660819,0.8740740740740741,0.06638537271448665,-0.00010505007406968157,0.6579121505438668,0.05760233918128655,0.9248826291079812,0.10845031654280209,-0.00010505007406968157,0.6440494543361113,0.03245614035087719,0.9098360655737705,0.06267645398080181,-0.00010505007406968157,0.6510127793146345,0.05964912280701754,0.9026548672566371,0.11190345584201865,-0.00010505007406968157
0185-E,"('linear', 0.5, 0.001, True, 5)",0.5156914370957946,0.06218905472636816,0.16447368421052633,0.09025270758122744,8.028184371829958e-05,0.5355320131792782,0.09950248756218906,0.16129032258064516,0.12307692307692307,8.028184371829958e-05,0.5204131186678184,0.10101010101010101,0.072992700729927,0.08474576271186439,0.00010387937063657269,0.5319701421267913,0.10696517412935323,0.1634980988593156,0.12932330827067667,8.028184371829958e-05
0185-E,"('linear', 0.5, 0.001, True, 7)",0.4639575621364357,0.11224489795918367,0.05913978494623656,0.07746478873239436,0.00013083190759775195,0.47131266100037195,0.08031674208144797,0.22397476340694006,0.11823480432972525,6.781469817782756e-05,0.4554271881768378,0.11224489795918367,0.0658682634730539,0.08301886792452831,0.00013083190759775195,0.47479790464185123,0.083710407239819,0.2208955223880597,0.12141099261689908,6.781469817782756e-05
0185-E,"('linear', 0.5, 0.001, True, 10)",0.4001185244079301,0.14583333333333334,0.05982905982905983,0.08484848484848485,0.00013812309298333198,0.41160420014650073,0.06838880609372412,1.0,0.12802231866088035,-0.00023845527322802334,0.39596953556509396,0.14583333333333334,0.06698564593301436,0.09180327868852461,0.00013812309298333198,0.41173101793491534,0.07236297400231827,1.0,0.13495985176034592,-0.00023845527322802334
