hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(5, 'median', 3)",0.7573418976170309,0.2953794768746097,0.358707804650717,0.323977935915471,0.10053273423687398,0.7616391682735163,0.28813036857726504,0.3480067245597495,0.3152506178197989,0.11355890069355828,0.7691782535794393,0.3023026413572309,0.3108805020645195,0.3065315735723883,0.1197443339076035,0.7519096984053968,0.2872479772790168,0.38905765865956093,0.3304897062990578,0.0962780972699349
"(5, 'median', 4)",0.7699035745685311,0.3072095265554278,0.41268003228510974,0.35221857514194077,0.09229291463046603,0.7731914008239633,0.31018809169016437,0.37974751524491396,0.3414613070955347,0.10412663036311584,0.7830692842736525,0.32127437677509924,0.35296289424534577,0.3363739702546647,0.1119131761554228,0.7627336100197821,0.30246404738726146,0.4388275417147689,0.358103494828086,0.0876009996560106
"(5, 'median', 5)",0.7751414488173155,0.3268599137760203,0.4346157273755406,0.37311360074720196,0.08925025720610413,0.7779319399898194,0.3378357694681877,0.39411769963159476,0.3638128977783992,0.0978196677308178,0.7892967382559453,0.3403216939764374,0.3715798829368452,0.3552645458574037,0.10696024117200686,0.7670056720133885,0.33042812355111817,0.45637758046630444,0.38332204958428007,0.0832846844901608
"(5, 'median', 7)",0.7775385840520228,0.366588879379462,0.46891612185977954,0.41148631158538695,0.08803016000320582,0.7814701437749192,0.37150041384889687,0.4316419500126755,0.3993193990994409,0.09260911036058446,0.7941052672014948,0.37996909672560525,0.3996355511918523,0.38955426910662766,0.10179439285784156,0.7686851622445696,0.3605479587834178,0.5003013015466851,0.41908060182377255,0.08197285265536534
"(5, 'median', 10)",0.7768689339154032,0.39634425109841276,0.5225423492832313,0.4507773995351532,0.09297818438139374,0.7808138123809575,0.4049144471155226,0.4729966570212537,0.4363156564777032,0.09126026625029773,0.7948927321855868,0.4049542500468765,0.45292615741664555,0.42759893059119713,0.09826374439664462,0.7671594285768504,0.39938766010636934,0.5430825457388325,0.46028079368880953,0.08795253254177873
"(7, 'largest', 3)",0.7652233889286171,0.2913705396255219,0.37679337286038406,0.3286214245519175,0.10012529126337352,0.7690467304636058,0.28646602433582596,0.3550126757311981,0.31707699661707917,0.11306539103152415,0.7766984879278821,0.2991414896760667,0.32356370178294536,0.3108736817487217,0.11961496697015611,0.7598007550509417,0.28219254612943506,0.408241466888758,0.33371096094571595,0.0956275289681582
"(7, 'largest', 4)",0.7732574631861449,0.30894326287818374,0.4158286437275126,0.35450451878863665,0.09238802616143994,0.7758640323405804,0.3125073898270973,0.38272307500713604,0.3440694711949888,0.10358137680066018,0.78581652586432,0.32498148623459805,0.3517631341661665,0.3378423786395627,0.1119832118497735,0.7660444097853994,0.3083689773296222,0.44236355884837897,0.3634082490801311,0.08737212824097229
"(7, 'largest', 5)",0.7758594417327788,0.33632990449982436,0.436345968896987,0.3798648388045103,0.08948663907807004,0.7787634958526997,0.33647718463207776,0.39734068411038426,0.36438489828098564,0.09863750118221312,0.7901200196742532,0.34847105060112915,0.36930836544131834,0.3585872518069294,0.10850451369901579,0.7677620636734895,0.327412470099467,0.46302760623168493,0.3835863509963193,0.08318185774549867
"(7, 'largest', 7)",0.7769990520769667,0.3631626160776304,0.4809536727044116,0.41383964819230823,0.08956180681194417,0.7806994429734315,0.37464633484981086,0.4306385306333878,0.40069583836050093,0.09400111310636396,0.7936467773974889,0.3740777162359847,0.4122925956855386,0.3922566004257902,0.10308969670101037,0.7679169783235832,0.36584115519758253,0.5050345317431444,0.4243140996544029,0.08348513214154296
"(7, 'largest', 10)",0.7753408706557622,0.3969773925784384,0.5248761479213817,0.4520543784329817,0.09348655051933052,0.7790829867054682,0.40439627003584655,0.480017895425418,0.4389740780763151,0.09324573517357958,0.7931220890774292,0.3990492449203242,0.4582141572672387,0.4265900375606797,0.1004904309470787,0.765598176144244,0.3958001778535598,0.5515204092171779,0.4608616745742209,0.08867636355421275
