hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(32, 20, 10, 0.1, 3)",0.7215134525094167,0.26264982335437437,0.28277213026998643,0.2497342374325949,0.07898553197608492,0.7219801055866609,0.2719759444379946,0.280856193541523,0.24732240680961035,0.08968263830535922,0.7283281133379715,0.2746259163722769,0.26768413089597987,0.24569456618377836,0.09355347338167042,0.7169854387299162,0.2595955535988675,0.30023780633204145,0.25408903836967806,0.07741788592849366
"(32, 20, 10, 0.1, 4)",0.7201170911741004,0.26138627917635476,0.2888069896234753,0.25280844239964106,0.08101683941563866,0.7179210813064478,0.2787320942848464,0.2861726717531015,0.2506169128196947,0.09046613380551716,0.7248346353530104,0.28332170709224463,0.27476222881951595,0.24991105204611552,0.0947598443540329,0.7153277731499604,0.2600067464598399,0.30425704482508115,0.25622581833250035,0.07855807336544024
"(64, 20, 3, 0.1, 2)",0.6535679770292228,0.20499953765188572,0.24513927327258395,0.19221157093878158,0.07838313453079689,0.6500479214031194,0.21270163582902962,0.23798174458839969,0.18718576453569374,0.09283677101815645,0.654746392720081,0.2238962776633205,0.22477006862463042,0.18387595851922064,0.09761922744201118,0.6501008458452131,0.19930522086932648,0.26149073667653905,0.19819790539222654,0.0763578872861485
"(64, 20, 3, 0.1, 3)",0.6582402688052028,0.20267495659709525,0.2567168653130009,0.19308583670068072,0.08055325031826438,0.6552219569500742,0.213555220562791,0.25529664655448187,0.18792039297904617,0.0957510613777473,0.6604835569690264,0.22092894959605425,0.23562241372489467,0.184406704231097,0.09946949631743887,0.6543127984581244,0.1993555601756041,0.27418154105629056,0.19873314958365482,0.07941391234533064
"(64, 20, 3, 0.1, 4)",0.6616515825446784,0.20475175873170331,0.24836134631475393,0.1939204263674902,0.0802667232167158,0.6588651850677465,0.20869896184290146,0.2552275129004737,0.18786760822347748,0.0949016050287994,0.6639159345038173,0.22115995551287765,0.23443508483040731,0.18481824402915628,0.09921805699664595,0.6578042366371191,0.20206938438234043,0.26747788170312764,0.19942733457249673,0.07812534816191809
"(64, 20, 5, 0.1, 2)",0.6813551845632382,0.23035515222048686,0.26221346461536094,0.21334003906788568,0.0758428638715585,0.6790003698873396,0.22987787867016646,0.26160701648635554,0.20825187642555518,0.08724333097454019,0.6844786338347941,0.24349052108912944,0.24385433603624945,0.20637798454568299,0.09212581950173608,0.677276770974042,0.22443804134750456,0.2769993051849784,0.21781045013815847,0.07386981749604583
"(64, 20, 5, 0.1, 3)",0.6814052834980256,0.22915420801346645,0.2650748456440643,0.21494280664126444,0.0780390973415693,0.6778014227630772,0.23603854478872058,0.2570005726180678,0.20717164142100575,0.08951142173132104,0.6827644079295225,0.24801666853896312,0.24283951680493018,0.20595710428828784,0.09522853801752182,0.6775623967059579,0.22283919184158663,0.2813922476265542,0.2189674688423815,0.0746348090127469
"(64, 20, 5, 0.1, 4)",0.6800989500202551,0.22239909943537622,0.25841059243641923,0.21279907557247865,0.07832858470532647,0.6766011381040181,0.23327496944438997,0.2567081258466444,0.2075127931384064,0.08974518623406408,0.6816006350040938,0.23890017773509462,0.23718983652913464,0.20467326885056608,0.09501443403359505,0.6762015982016196,0.22186875866478062,0.2792251338685997,0.21825509362090095,0.07561109349158933
"(64, 20, 7, 0.1, 2)",0.6973586950425568,0.23595672550746977,0.2684820081435076,0.227872742254538,0.07545996617457361,0.6950897060997789,0.2428287629046715,0.26318366817684286,0.22334858504306346,0.0847000633887794,0.7006219878781695,0.2532582383018154,0.24801521645078073,0.22071080865877019,0.08830051075816449,0.6934398588811626,0.23258206431386377,0.28505537845994694,0.23354310901022582,0.07375270467179443
"(64, 20, 7, 0.1, 3)",0.6997666576552569,0.235397428519526,0.28067443625366506,0.22984954196789664,0.07955582802609613,0.6963982065641592,0.24515282254181597,0.2621669548791336,0.223260820443276,0.09066730549905311,0.7027287368726564,0.2484713673391262,0.24939174853102336,0.22073490365339762,0.09476531155080305,0.6949628897833795,0.23537867730174258,0.29286429901696115,0.23512155932353984,0.0770559336967574
"(64, 20, 7, 0.1, 4)",0.6995377728591913,0.23021678693769254,0.28113095778649105,0.229800426475976,0.08077712296491027,0.6968568449146815,0.232128768982486,0.274415336475887,0.22381068603769377,0.08923191314465494,0.7026529658275806,0.2478031330214593,0.25384936668698693,0.2210465598308931,0.09348000064847108,0.6951625632841274,0.23020174399941754,0.29428469773662574,0.23526282201766266,0.07853533918675851
"(64, 20, 10, 0.1, 2)",0.7161063372603264,0.2488588782754464,0.2849858857697002,0.24498522063488667,0.08086006713748778,0.7161962734231406,0.2584195129582517,0.2821367781611538,0.24248477306882787,0.08930784089077273,0.7224902919289268,0.2584935727260681,0.2742386859375499,0.24013941546256287,0.09291946812549423,0.71181365777216,0.2491608581143226,0.29890190252399573,0.25041613511191474,0.07890494960866735
"(64, 20, 10, 0.1, 3)",0.7172236315368403,0.25048326598277715,0.28807411311528225,0.24665449937292566,0.08066556897085056,0.7150631053477973,0.26652018909464753,0.27873195436090104,0.2414170830368362,0.09006593470849712,0.7220465623346703,0.27020236525001684,0.27153043154123196,0.23983321163498753,0.09455361355236841,0.7121117943689367,0.24738775988322043,0.30195153870614766,0.25068220856192236,0.07866693548331113
"(64, 20, 10, 0.1, 4)",0.7223240416862162,0.2637585955760453,0.2932955535176724,0.24874522337586208,0.08309631259731447,0.7213648527269252,0.265047417341078,0.2939896660342748,0.24253450450718622,0.09058845876472325,0.7276786376059979,0.273618171003754,0.27720840747328696,0.24051312190567856,0.0946029126807553,0.7178262596097781,0.2533607941019342,0.3109995258717535,0.25378350296905067,0.08056947647183606
